"Player","Team","Dribbling","Fouling","Interrupting","Passing","Receiving","Shooting","Goals Added"
"Nick Hagglund","TOR","-0.0643","0.0643","-0.1487","0.0786","-0.0937","0.0356","-0.1282"
"Jordan Harvey","VAN","-0.9959","-0.3907","1.0976","0.1979","0.1016","-0.1464","-0.1359"
"Paulo Nagamura","SKC","-0.0918","0.0077","0.0686","-0.108","0.0413","-0.0554","-0.1376"
"Kianz Froese","VAN","-0.0319","-0.0004","-0.0032","-0.094","-0.0068","-0.003","-0.1393"
"Josh Williams","TOR","-0.1787","0.0749","-0.272","0.3007","-0.0294","-0.0427","-0.1472"
"Matías Pérez García","SJE","0.0307","0.069","0.0386","0.4011","-0.6085","-0.0788","-0.1479"
"José Escalante","HOU","-0.0337","-0.0062","-0.0231","0.0367","-0.1107","-0.0113","-0.1483"
"Giles Barnes","VAN","0.1788","-0.04","0.129","0.0288","-0.4644","0.0191","-0.1487"
"Aaron Maund","RSL","-0.1641","-0.1989","0.8144","-0.2431","-0.2907","-0.0674","-0.1498"
"Mehdi Ballouchy","NYC","-0.2627","-0.0012","0.0356","0.0155","0.0895","-0.027","-0.1503"
"Eric Ayuk","PHI","-0.0583","-0.0057","-0.0376","0.01","-0.0537","-0.0062","-0.1515"
"Sambinha","NER","-0.0855","0.0123","-0.0906","-0.0301","-0.0278","0.0695","-0.1522"
"Marco Delgado","TOR","0.242","-0.3551","0.3083","0.2511","-0.4671","-0.1344","-0.1552"
"Agus","HOU","-0.1661","-0.072","0.1733","-0.1379","0.0682","-0.0223","-0.1568"
"Lamar Neagle","DCU","-1.0605","-0.2216","0.1397","0.5406","0.2699","0.175","-0.1569"
"Innocent Emeghara","SJE","-0.0598","-0.0201","0.0747","-0.0807","-0.0805","0.0092","-0.1572"
"Chad Barrett","SJE","0.2132","0.0046","-0.3016","-0.1589","0.2433","-0.1585","-0.1579"
"Emmanuel Appiah","SKC","0.0112","-0.0006","-0.0842","-0.0572","-0.0201","-0.0076","-0.1585"
"Laurent Ciman","MTL","-0.1868","-0.0546","0.5541","0.036","-0.369","-0.1384","-0.1587"
"Charlie Davies","PHI","-0.1017","-0.0107","-0.0267","-0.0309","0.0416","-0.0308","-0.1592"
"Luke Mishu","DCU","0.0344","-0.0092","-0.1062","0.1025","-0.0728","-0.1216","-0.1729"
"Yair Arboleda","HOU","-0.0013","0.0026","-0.0112","-0.0839","-0.0478","-0.0339","-0.1755"
"Steve Neumann","NER","-0.0387","-0.0022","-0.0511","0.0008","-0.0643","-0.0222","-0.1777"
"Gastón Sauro","CLB","0.163","-0.0265","-0.0112","-0.0741","-0.1921","-0.0383","-0.1792"
"Russell Teibert","VAN","-0.1336","-0.0553","0.3083","-0.0637","-0.1814","-0.0625","-0.1882"
"Dominique Badji","COL","0.4053","-0.2107","-0.3067","-0.0281","-0.308","0.2565","-0.1917"
"Kyle Fisher","MTL","-0.0349","0.0091","-0.0553","-0.0869","-0.0235","-0.002","-0.1935"
"Je-Vaughn Watson","NER","0.0126","-0.4083","0.4092","-0.2413","0.0531","-0.0217","-0.1964"
"Carlos Rivas","ORL","0.2723","0.1164","-0.2169","0.1957","-0.2016","-0.3652","-0.1993"
"Landon Donovan","LAG","0.0405","-0.04","-0.0263","-0.0509","-0.0752","-0.0546","-0.2065"
"Diego Martínez","NYC","0.0646","-0.0411","-0.3846","0.1787","-0.0258","-0.0004","-0.2086"
"Julio Baptista","ORL","-1.0104","0.7978","-0.2547","-0.2191","0.5017","-0.0242","-0.2089"
"Ronald Zubar","NYRB","-0.2143","0.1581","-0.1918","0.0819","0.1477","-0.1931","-0.2115"
"Omar Holness","RSL","-0.0928","-0.0152","0.0873","-0.0844","-0.0655","-0.0421","-0.2127"
"Collin Martin","DCU","-0.1302","-0.009","0.0047","-0.0446","-0.0308","-0.0093","-0.2192"
"Dylan Remick","SEA","-0.0917","0.0025","-0.1898","0.0982","-0.0271","-0.0171","-0.225"
"Cole Seiler","VAN","0.0054","-0.0422","-0.1128","-0.062","-0.0193","-0.002","-0.2329"
"Juan Esteban Ortiz","FCD","-0.0866","-0.0079","-0.0492","-0.0371","-0.0469","-0.0098","-0.2375"
"Femi Hollinger-Janzen","NER","-0.1962","-0.0175","-0.1205","-0.019","0.2843","-0.1699","-0.2388"
"Federico Higuaín","CLB","-0.8859","0.0866","-0.2003","0.5844","0.2495","-0.0743","-0.24"
"Tyson Wahl","CLB","0.1818","-0.3735","0.0149","0.2274","-0.239","-0.0546","-0.243"
"Getterson","FCD","-0.0043","-0.0189","-0.0382","-0.0169","-0.1191","-0.046","-0.2434"
"Wil Trapp","CLB","0.3945","0.0467","-1.0682","0.9292","-0.425","-0.1209","-0.2437"
"Cristian Martínez","CLB","-0.0203","-0.0086","-0.0625","-0.0069","-0.0583","-0.0901","-0.2467"
"Dominic Oduro","MTL","1.2111","-0.2002","0.0334","-0.6051","-0.5352","-0.1523","-0.2483"
"Ben Zemanski","POR","0.0049","-0.0198","0.4091","-0.3389","-0.2156","-0.0921","-0.2524"
"Harrison Heath","ORL","-0.041","-0.0009","-0.0972","-0.014","-0.0822","-0.0183","-0.2536"
"Marco Donadel","MTL","-0.0875","-0.3427","0.1026","0.4655","-0.3522","-0.0415","-0.2558"
"Matheus Silva","SJE","-0.0828","-0.0092","0.0298","-0.0938","-0.0653","-0.0349","-0.2562"
"Eric Gehrig","CHI","0.0506","-0.2132","-0.0396","0.0045","-0.0577","-0.002","-0.2574"
"Omer Damari","NYRB","-0.3387","0.0143","-0.0265","-0.1112","0.1859","0.0099","-0.2663"
"Luis Solignac","CHI","0.4153","0.0914","-0.2023","-0.3044","-0.0736","-0.1967","-0.2703"
"Cordell Cato","SJE","0.0972","-0.0168","-0.1981","-0.0336","-0.0534","-0.0764","-0.2811"
"Rafael García","LAG","-0.0474","0.0174","-0.0906","-0.069","-0.0961","-0.0161","-0.3018"
"Joao Plata","RSL","-1.0228","0.393","-0.7224","0.8225","-0.0703","0.2902","-0.3098"
"Mix Diskerud","NYC","-0.6536","0.0655","-0.3079","-0.2465","0.7577","0.0714","-0.3134"
"Donny Toia","MTL","-0.2215","-0.3313","0.6569","-0.3426","-0.0509","-0.0251","-0.3145"
"Marcel de Jong","VAN","-0.0535","0.0157","-0.0666","-0.1703","-0.011","-0.0341","-0.3198"
"Joao Meira","CHI","-0.1431","-0.2694","0.5933","-0.2644","-0.3649","0.1252","-0.3233"
"Kevin Alston","ORL","-0.1714","0.0628","0.0058","-0.1662","-0.0416","-0.0135","-0.3241"
"Raymon Gaddis","PHI","-0.1644","-0.0068","0.0924","-0.1256","-0.0925","-0.0291","-0.326"
"Miguel Aguilar","DCU","-0.0802","-0.0097","-0.0524","-0.1107","-0.0307","-0.045","-0.3287"
"Michael Barrios","FCD","-0.8944","0.2794","-0.7818","0.0004","1.0286","0.0374","-0.3304"
"Darrius Barnes","NER","-0.0409","-0.2269","0.0801","-0.0974","-0.0714","0.0253","-0.3312"
"Tyrone Mears","SEA","0.5924","-0.0445","-0.2033","-0.267","-0.3321","-0.0871","-0.3416"
"Steven Gerrard","LAG","0.0732","0.1843","-0.1012","-0.0289","-0.5292","0.0584","-0.3434"
"Dairon Asprilla","POR","-0.237","0.037","0.1535","-0.1048","-0.179","-0.0262","-0.3565"
"Sean Franklin","DCU","-0.345","0.2959","-1.0385","0.2949","0.3317","0.0919","-0.3691"
"Liam Ridgewell","POR","-0.278","-0.2882","-0.2279","0.5058","-0.0458","-0.0447","-0.3788"
"Aurélien Collin","NYRB","-0.3296","0.1375","-0.4459","0.1918","0.0784","-0.0153","-0.3831"
"Maximiliano Urruti","FCD","-0.0586","-0.0943","0.29","0.4262","-0.5766","-0.3724","-0.3857"
"Shaun Wright-Phillips","NYRB","-0.2733","-0.0066","-0.0109","-0.0928","-0.0753","0.0717","-0.3872"
"Tommy Redding","ORL","0.0041","0.1511","0.0985","-0.3116","-0.3199","-0.0102","-0.388"
"Mikey Ambrose","ORL","0.0447","0.0362","-0.3903","-0.0113","-0.0677","-0.0046","-0.393"
"Aarón Guillén","FCD","-0.0542","-0.2934","-0.0364","0.0116","-0.0207","-0.0018","-0.3949"
"Nick LaBrocca","CHI","-0.1345","-0.0286","0.0473","0.1183","-0.2396","-0.1648","-0.4019"
"Tim Parker","VAN","0.0645","-0.1121","-0.1858","-0.053","-0.1972","0.0809","-0.4027"
"Molham Babouli","TOR","0.1221","-0.085","0.0675","0.3596","-0.627","-0.2466","-0.4094"
"Mike Magee","LAG","-0.5546","0.1469","-0.3126","-0.4228","0.5778","0.1515","-0.4138"
"Chris Wondolowski","SJE","-1.2213","0.172","0.9471","-0.2976","-0.2085","0.1932","-0.4151"
"Raul Mendiola","LAG","-0.125","-0.057","0.0905","-0.0425","-0.2197","-0.0659","-0.4196"
"Bobby Burling","COL","-0.1113","-0.1634","-0.0568","-0.182","0.023","0.0681","-0.4224"
"Robbie Rogers","LAG","0.166","0.2392","-0.4667","-0.4523","0.0046","0.0811","-0.4281"
"Tony Rocha","ORL","0.0273","-0.0129","-0.1521","-0.2565","-0.0647","0.0214","-0.4375"
"Brad Evans","SEA","-0.0242","0.3959","-0.8061","0.2181","-0.159","-0.0651","-0.4404"
"Carlos Lizarazo","FCD","-0.0335","0.0035","-0.0967","-0.1898","-0.0424","-0.0815","-0.4404"
"Michael Salazar","MTL","-0.3315","-0.042","-0.0085","-0.1338","0.1481","-0.0755","-0.4432"
"Jalen Robinson","DCU","-0.3792","0.0215","-0.1725","-0.0864","0.1706","-0.0033","-0.4493"
"Luke Mulholland","RSL","-0.3484","0.1583","0.0711","-0.181","0.0477","-0.2001","-0.4524"
"Rodrigo Saravia","CLB","-0.0728","-0.2465","-0.0058","-0.057","-0.0705","-0.0098","-0.4624"
"Darwin Cerén","SJE","-0.3536","-0.0123","-0.0091","0.2434","-0.3182","-0.019","-0.4688"
"Andrew Jacobson","VAN","-0.1583","-0.0009","-0.0007","0.0018","-0.256","-0.0588","-0.4729"
"Damien Perrinelle","NYRB","0.1719","0.0723","-0.7401","0.0402","-0.0515","0.0208","-0.4864"
"Chance Myers","SKC","-0.0784","-0.013","-0.1608","-0.2446","0.0522","-0.0448","-0.4894"
"Emmanuel Boateng","LAG","0.2253","-0.1373","0.0582","-0.0804","-0.6714","0.1152","-0.4904"
"Aubrey David","FCD","-0.0685","0.0211","-0.2569","-0.0995","-0.0811","-0.0082","-0.4931"
"Devon Sandoval","RSL","-0.1052","-0.0115","0.08","-0.1669","-0.1361","-0.1557","-0.4954"
"José Aja","ORL","0.1049","-0.1809","-0.6928","0.0051","0.2455","0.0153","-0.5029"
"Seb Hines","ORL","0.0846","-0.4068","-0.9178","-0.4107","0.8897","0.2547","-0.5063"
"Bobby Boswell","DCU","-0.4387","0.2481","0.1335","-0.4564","-0.0704","0.0663","-0.5176"
"Kofi Opare","DCU","-0.3732","-0.2199","-0.0388","-0.1892","0.2846","0.0187","-0.5178"
"Frédéric Brillant","NYC","-0.3972","-0.0919","-0.5238","0.5134","-0.054","0.0343","-0.5192"
"Javier Morales","RSL","0.4231","-0.1231","-1.4246","0.6189","0.3219","-0.3364","-0.5202"
"Jared Jeffrey","DCU","-0.481","-0.2101","0.2538","0.0634","-0.0426","-0.1088","-0.5253"
"Dilly Duka","CLB","-0.2292","-0.0614","-0.232","-0.3533","0.2399","0.1102","-0.5258"
"Adrian Winter","ORL","0.0342","-0.0572","-0.2683","-0.2136","0.0523","-0.0857","-0.5383"
"Chris Tierney","NER","-0.193","0.1444","-0.8301","0.3687","-0.1537","0.1242","-0.5395"
"Rob Vincent","DCU","-0.2657","-0.0589","0.1685","-0.0899","-0.4258","0.1323","-0.5395"
"Steven Taylor","POR","-0.2714","0.1101","-0.1388","-0.1893","0.0655","-0.1158","-0.5397"
"Cristian Higuita","ORL","-0.1552","-0.125","0.7147","-0.373","-0.4393","-0.1644","-0.5422"
"Lucas Ontivero","MTL","-0.4377","0.0774","-0.3234","-0.0425","-0.0003","0.1814","-0.5451"
"Tommy Thompson","SJE","-0.3245","-0.0114","0.0712","-0.4344","0.1072","0.0465","-0.5454"
"Román Torres","SEA","-0.0043","0.0405","-0.3492","-0.1057","-0.0205","-0.11","-0.5492"
"Leonardo","LAG","0.019","0.0511","-0.4812","-0.0699","-0.0663","-0.0026","-0.5499"
"Jack Jewsbury","POR","-0.3585","-0.0178","-0.011","0.0941","-0.3155","0.0544","-0.5543"
"Dillon Serna","COL","-0.1335","-0.0335","-0.0634","-0.1481","-0.1668","-0.0221","-0.5674"
"Joshua Yaro","PHI","-0.0899","0.1358","-0.4085","0.1173","-0.3141","-0.0096","-0.569"
"Dillon Powers","COL","-0.2149","0.2148","-0.4696","-0.2792","0.1077","0.0708","-0.5704"
"Mohammed Saeid","CLB","0.1607","0.0766","-0.3676","0.0932","-0.4078","-0.1405","-0.5854"
"Connor Lade","NYRB","-0.2048","-0.222","-0.0439","0.1533","-0.1349","-0.1364","-0.5887"
"Jordi Quintillà","SKC","-0.0778","0.0144","-0.1493","-0.1922","-0.1694","-0.0229","-0.5972"
"Waylon Francis","CLB","-0.15","0.0164","-0.1697","-0.1422","-0.1502","-0.0019","-0.5976"
"Jordan Hamilton","TOR","-0.9888","-0.1009","-0.0883","0.0204","0.591","-0.0366","-0.6032"
"Cristián Maidana","HOU","0.0369","-0.1607","-0.8333","1.4224","-0.6853","-0.3861","-0.6061"
"Andrea Pirlo","NYC","-0.3318","-0.0287","-0.7602","1.3304","-0.7794","-0.038","-0.6077"
"Alberto Quintero","SJE","0.1464","0.0965","0.0655","-0.0651","-0.6334","-0.2273","-0.6174"
"Oniel Fisher","SEA","-0.0077","-0.2689","-0.1686","-0.0668","-0.0816","-0.0309","-0.6245"
"Chris Duvall","NYRB","0.1283","0.0062","-0.9739","0.5527","-0.3709","0.0217","-0.6359"
"Matt Polster","CHI","-0.5201","0.0239","0.3016","-0.6178","0.19","-0.0184","-0.6408"
"Hérculez Gómez","SEA","-0.3791","-0.4267","0.3524","-0.4171","0.3303","-0.1007","-0.6409"
"Zach Loyd","FCD","-0.0403","0.0942","-0.4875","-0.0043","-0.1958","-0.0099","-0.6436"
"Scott Caldwell","NER","0.6133","0.1319","-1.2825","0.3089","-0.3619","-0.0551","-0.6454"
"Masato Kudo","VAN","-0.1627","0.1146","-0.0955","0.1184","-0.5874","-0.0455","-0.6581"
"Roland Alberg","PHI","-0.406","-0.0553","-0.014","-0.2679","0.065","0.02","-0.6582"
"Walker Zimmerman","FCD","-0.5202","0.3755","-1.6643","0.0479","1.1324","-0.0325","-0.6612"
"Anatole Bertrand-Abang","NYRB","-0.5251","-0.0242","0.0093","-0.2593","0.2444","-0.1103","-0.6652"
"Jeff Larentowicz","LAG","-0.5902","-0.0105","-0.2389","0.0724","0.022","0.0759","-0.6693"
"Pa Modou Kah","VAN","-0.09","-0.5465","0.0218","0.016","-0.0729","0.0001","-0.6715"
"Raúl Rodríguez","HOU","-0.0376","-0.1138","0.2159","-0.7037","-0.1207","0.0826","-0.6773"
"John Stertzer","RSL","-0.2298","-0.2623","-0.2799","0.0419","-0.0717","0.11","-0.6918"
"Kyle Beckerman","RSL","0.133","-0.0949","-0.6691","0.2109","-0.2543","-0.0345","-0.7089"
"Brandon Vincent","CHI","-0.2813","0.0451","-0.0307","-0.1041","-0.2317","-0.1183","-0.721"
"Alan Gordon","LAG","-1.3411","0.1127","-0.1411","-0.3577","1.0336","-0.0408","-0.7344"
"Justen Glad","RSL","-0.5258","-0.0097","0.2853","-0.1289","-0.3118","-0.0646","-0.7555"
"Héctor Jiménez","CLB","-0.037","0.0092","-0.6984","0.197","-0.1404","-0.092","-0.7616"
"Quincy Amarikwa","SJE","-0.0027","-0.1111","-0.2592","-0.3357","0.2284","-0.2913","-0.7716"
"Ned Grabavoy","POR","-0.2155","-0.0257","0.0463","-0.2348","-0.3347","-0.0394","-0.8038"
"Jordan Smith","VAN","-0.042","-0.2785","-0.226","-0.0179","-0.2077","-0.0325","-0.8046"
"Will Johnson","TOR","-0.4713","-0.0457","-0.2979","-0.808","0.325","0.4899","-0.808"
"Hadji Barry","ORL","-0.572","-0.0236","-0.1308","-0.1497","0.134","-0.0706","-0.8127"
"Kip Colvey","SJE","0.0059","0.0238","-0.5929","-0.0462","-0.2036","-0.0036","-0.8166"
"Andrew Farrell","NER","0.0549","0.0376","-0.2222","-0.121","-0.5436","-0.0367","-0.831"
"Tesho Akindele","FCD","-0.363","0.1094","-0.2568","-0.1736","-0.1996","0.049","-0.8346"
"Eric Alexander","HOU","-0.3239","-0.0158","-0.1822","-0.2054","-0.0556","-0.0599","-0.8428"
"Alex Muyl","NYRB","-1.0001","0.1323","-0.1341","-0.4382","0.5581","0.0379","-0.8441"
"Marco Pappa","COL","-0.3575","-0.0695","-0.1984","0.2683","-0.5442","0.0533","-0.848"
"Brad Davis","SKC","-0.0995","0.1136","-0.5424","-0.0215","-0.3647","0.0637","-0.8508"
"Antonio Nocerino","ORL","-0.2334","-0.0307","0.2865","-0.1857","-0.5144","-0.1817","-0.8594"
"Sebastien Le Toux","COL","-0.7179","-0.0239","0.0865","0.051","-0.1293","-0.136","-0.8696"
"Eric Alexander","MTL","-0.1395","0.0105","-0.278","-0.1429","-0.2734","-0.0598","-0.8831"
"Demar Phillips","RSL","-0.3911","-0.0234","-0.5769","0.3774","-0.2023","-0.0747","-0.891"
"Lee Nguyen","NER","-0.4293","0.5238","-0.7801","0.8448","-1.1705","0.1201","-0.8912"
"Boniek García","HOU","-0.2363","-0.085","-0.1675","0.8701","-0.9022","-0.3761","-0.897"
"Fabian Herbers","PHI","-0.7671","0.2494","-0.3222","-0.5466","0.3271","0.1577","-0.9017"
"Tony Taylor","NYC","-0.0947","-0.1013","-0.3531","-0.4812","0.2805","-0.1606","-0.9104"
"Mauro Manotas","HOU","-0.7073","0.0124","0.0195","-0.3775","0.0222","0.0946","-0.9361"
"Luis Solignac","COL","-0.4411","-0.1407","-0.0917","-0.4082","-0.2137","0.3381","-0.9573"
"Saad Abdul-Salaam","SKC","-0.1086","0","-0.1821","-0.9926","0.3445","-0.0254","-0.9642"
"Sal Zizzo","NYRB","-0.5282","-0.1687","-0.6311","0.1873","0.2013","-0.0421","-0.9815"
"Johan Venegas","MTL","-0.5008","-0.1146","0.1214","-0.1971","-0.2606","-0.0372","-0.9889"
"Dave Romney","LAG","-0.1661","0.0129","-0.6579","-0.0753","-0.0863","-0.0177","-0.9904"
"Steven Beitashour","TOR","-0.2063","0.1392","-0.3744","-0.531","-0.0826","0.0524","-1.0027"
"Daniel Steres","LAG","-0.0302","-0.2355","-1.301","0.657","0.005","-0.0988","-1.0035"
"Daigo Kobayashi","NER","-0.2829","-0.0091","0.0161","-0.3699","-0.1531","-0.2346","-1.0335"
"Brek Shea","ORL","-0.1101","-0.1512","-0.5215","-0.0662","-0.1868","0.0012","-1.0346"
"Blas Pérez","VAN","-0.9467","0.1584","-0.041","-0.2223","0.0289","-0.0135","-1.0362"
"Mike Grella","NYRB","-0.7569","-0.2185","-0.0138","0.2569","-0.3024","-0.0047","-1.0394"
"Hernán Bernardello","MTL","-0.1365","-0.001","-0.531","-0.0137","-0.264","-0.094","-1.0402"
"Ethan White","NYC","-0.2084","-0.3013","-0.4146","0.0803","-0.1894","-0.0175","-1.0509"
"Fraser Aird","VAN","0.1192","-0.091","-0.9471","0.2444","-0.3458","-0.0461","-1.0664"
"Servando Carrasco","ORL","-0.238","-0.48","-0.0849","0.6048","-0.6974","-0.174","-1.0695"
"Nicolás Mezquida","VAN","-0.6036","-0.0367","0.2258","-0.893","0.2223","0.0116","-1.0736"
"Richie Marquez","PHI","-0.3778","0.2477","-0.0077","-0.8413","-0.1361","0.0334","-1.0818"
"Jordan Allen","RSL","-0.4111","-0.0976","-0.0957","-0.3152","-0.0436","-0.123","-1.0862"
"Olmes García","RSL","0.1886","-0.0463","-0.338","0.053","-0.6639","-0.2807","-1.0873"
"John Goossens","CHI","-0.2957","-0.0339","-0.0968","0.3056","-0.6373","-0.3623","-1.1204"
"Sheanon Williams","HOU","0.1289","-0.0286","-0.9283","-0.0866","-0.1805","-0.0392","-1.1343"
"Shaun Francis","SJE","0.0296","-0.179","-0.7337","0.003","-0.2214","-0.0375","-1.139"
"Andoni Iraola","NYC","0.0969","0.0376","-0.0961","-0.8617","-0.2823","-0.0525","-1.1581"
"Connor Hallisey","SKC","0.2897","-0.0368","-0.3609","-0.7018","-0.3255","-0.0233","-1.1586"
"Andrew Wenger","HOU","-0.9523","-0.166","0.1236","-0.1512","-0.1729","0.1578","-1.161"
"Nat Borchers","POR","-0.1384","-0.0637","-1.4364","-0.1825","0.409","0.2197","-1.1923"
"Harry Shipp","MTL","-0.7037","0.1166","0.057","0.1896","-0.7086","-0.1611","-1.2102"
"Giles Barnes","HOU","-0.0896","-0.2129","-0.2321","-0.0466","-0.4646","-0.1769","-1.2227"
"Víctor Bernárdez","SJE","-0.1776","0.137","-0.1672","-0.375","-0.549","-0.1087","-1.2405"
"Matías Laba","VAN","-0.2787","-0.2504","0.1179","0.1823","-0.8042","-0.2147","-1.2478"
"Eriq Zavaleta","TOR","-0.4097","0.0518","-0.7126","-0.0271","-0.2215","0.0666","-1.2525"
"Cristian Techera","VAN","-1.419","0.3341","-0.1953","0.0733","-0.2662","0.1894","-1.2837"
"Jason Hernandez","NYC","-0.1729","-0.1251","-0.331","-0.0765","-0.5507","-0.0285","-1.2847"
"Baggio Husidic","LAG","-0.257","-0.0263","-0.1328","0.0178","-0.5302","-0.3755","-1.304"
"Kellyn Acosta","FCD","-0.8141","-0.0287","0.1107","0.3121","-0.6887","-0.197","-1.3057"
"Aaron Kovar","SEA","-0.4902","-0.13","-0.2871","-0.2643","-0.0282","-0.1079","-1.3077"
"José Gonçalves","NER","0.1729","-0.0884","-1.0495","0.1874","-0.4624","-0.0819","-1.3219"
"Kemar Lawrence","NYRB","-0.6121","-0.3831","0.0194","-0.4713","0.1015","0.015","-1.3306"
"Warren Creavalle","PHI","-0.5355","-0.0928","0.1243","-0.7411","-0.1018","-0.0303","-1.3772"
"London Woodberry","NER","-0.3144","-0.2486","-0.1578","-0.2904","-0.3364","-0.0334","-1.381"
"Federico Bravo","NYC","-0.3916","-0.1214","-0.3728","-0.1371","-0.3541","-0.0431","-1.4201"
"Nick DeLeon","DCU","-0.4455","-0.1446","0.1105","-0.489","-0.3517","-0.1018","-1.4221"
"Victor Ulloa","FCD","-0.3978","-0.21","-0.3362","-0.0525","-0.3215","-0.1136","-1.4316"
"Simon Dawkins","SJE","0.472","0.1099","-0.3115","-0.4069","-1.1233","-0.172","-1.4318"
"Ashley Cole","LAG","-0.5542","0.1515","-0.6295","-0.3781","0.0306","-0.0891","-1.4688"
"Mekeil Williams","COL","-0.1953","0.0668","-0.7989","-0.3233","-0.1895","-0.0526","-1.4928"
"Soni Mustivar","SKC","-0.4465","-0.0094","0.083","-0.7673","-0.1879","-0.1691","-1.4972"
"Kennedy Igboananike","CHI","0.039","-0.1455","-0.2155","-0.7559","-0.5142","0.0906","-1.5015"
"Jacob Peterson","SKC","-0.5398","-0.0419","-0.3995","-0.4349","0.312","-0.4282","-1.5323"
"Michael de Leeuw","CHI","-0.6026","-0.1722","-0.0405","-0.5027","0.189","-0.4061","-1.5351"
"Andreas Ivanschitz","SEA","-1.1651","0.2513","-0.5114","0.215","-0.1889","-0.1609","-1.56"
"Sam Cronin","COL","0.0859","0.0175","-0.8901","-0.5036","-0.2915","-0.065","-1.6468"
"Eric Miller","COL","-0.0481","-0.427","-0.2687","-0.8292","-0.1014","-0.005","-1.6794"
"Michael Harrington","CHI","-0.1089","0.007","-0.9882","-0.4832","-0.1625","0.0044","-1.7314"
"David Horst","HOU","-0.6081","-0.1437","-1.9794","-0.5829","1.1984","0.3811","-1.7346"
"Tony Beltran","RSL","-0.5239","-0.0142","-0.3062","-0.6066","-0.2535","-0.0312","-1.7356"
"Sunny","RSL","-0.2445","-0.0654","-0.681","-0.4928","-0.1662","-0.145","-1.7949"
"Tommy McNamara","NYC","-0.7328","0.0885","-0.5733","-0.4849","-0.1554","0.0383","-1.8196"
"Patrice Bernier","MTL","-0.8329","-0.0675","-0.6966","-0.2135","0.0225","-0.0406","-1.8286"
"Kyle Bekker","MTL","-0.2277","-0.033","-0.4945","-0.5634","-0.3068","-0.2103","-1.8357"
"Shkëlzen Gashi","COL","-0.6535","-0.2061","-0.5253","0.9464","-0.8195","-0.6037","-1.8617"
"Carlos Gruezo","FCD","-0.2027","-0.2656","-0.3273","-0.301","-0.5714","-0.2016","-1.8696"
"Jámison Olave","RSL","-0.2675","-0.1067","-1.5331","-0.4721","0.5562","-0.0542","-1.8774"
"Ricardo Clark","HOU","-1.1812","-0.0321","-0.1079","-0.4799","-0.2815","0.1669","-1.9157"
"Christian Bolaños","VAN","-0.2773","0.1586","-0.6349","0.5071","-1.2764","-0.4788","-2.0017"
"Graham Zusi","SKC","-0.8718","-0.0086","-0.5733","-0.5173","0.2395","-0.2866","-2.0181"
"Collen Warner","HOU","-0.3177","0.2016","-0.8102","-0.5407","-0.4568","-0.1131","-2.0369"
"Jonathan Osorio","TOR","-0.5754","0.2102","-0.0858","-1.3143","-0.0754","-0.2268","-2.0675"
"Fatai Alashe","SJE","-0.0947","-0.2419","-0.7102","-0.5432","-0.5248","0.037","-2.0778"
"Jefferson Mena","NYC","-0.2742","0.0266","-0.7584","-0.9965","-0.1423","0.0612","-2.0836"
"A.J. DeLaGarza","LAG","-0.1763","0.092","-1.5631","-0.3461","-0.2434","0.0113","-2.2256"
"Brian Carroll","PHI","-0.4545","-0.0708","-0.8966","-0.6111","-0.2891","0.0032","-2.3189"
"Jalil Anibaba","HOU","-0.6515","-0.1838","-1.4269","-0.1332","-0.0746","-0.0678","-2.5378"
"Axel Sjöberg","COL","-0.3099","0.2355","-2.2925","-0.1974","-0.0843","-0.2402","-2.8888"